"sim","seed","cell","pstar","errored","error_msg","declared","max_pcons","n_rows_out_sg","n_candidates_total","n_passed","sg.def","n","n_treated","events","event_rate","settings_ok","settings_bad","effect_measure","warnings","seconds"
1229,8318180,2,0.5,FALSE,NA,1,0.98,57,201,57,"{size <= 20} & {nodes <= 3}",686,246,311,0.4533527696793,TRUE,"","NULL","",7.95400000000001
1230,8318181,2,0.5,FALSE,NA,1,0.84,9,40,9,"!{pgr <= 45} & {er <= 30}",686,246,302,0.440233236151603,TRUE,"","NULL","",4.798
1231,8318182,2,0.5,FALSE,NA,1,0.9,13,70,13,"!{age <= 61} & {nodes <= 5}",686,246,302,0.440233236151603,TRUE,"","NULL","",5.102
1232,8318183,2,0.5,FALSE,NA,0,NA,0,4,0,"",686,246,281,0.409620991253644,TRUE,"","NULL","",3.38899999999998
1233,8318184,2,0.5,FALSE,NA,1,0.76,1,4,1,"!{pgr <= 77} & {pgr <= 114}",686,246,302,0.440233236151603,TRUE,"","NULL","",4.80000000000001
1234,8318185,2,0.5,FALSE,NA,1,0.51,1,42,1,"{size <= 25} & !{pgr <= 114}",686,246,307,0.447521865889213,TRUE,"","NULL","",4.81700000000001
1235,8318186,2,0.5,FALSE,NA,1,0.87,42,183,42,"{pgr <= 16} & !{pgr <= 2}",686,246,280,0.408163265306122,TRUE,"","NULL","",6.697
1236,8318187,2,0.5,FALSE,NA,0,NA,0,5,0,"",686,246,295,0.43002915451895,TRUE,"","NULL","",4.12899999999999
1237,8318188,2,0.5,FALSE,NA,1,0.92,19,83,19,"{er <= 30} & !{size <= 29}",686,246,290,0.422740524781341,TRUE,"","NULL","",5.74799999999999
1238,8318189,2,0.5,FALSE,NA,1,0.68,1,5,1,"{size <= 20} & {pgr <= 26}",686,246,284,0.41399416909621,TRUE,"","NULL","",4.244
1239,8318190,2,0.5,FALSE,NA,1,0.91,46,172,46,"!{nodes <= 5} & {pgr <= 16}",686,246,279,0.406705539358601,TRUE,"","NULL","",6.41200000000001
1240,8318191,2,0.5,FALSE,NA,1,0.69,4,41,4,"{size <= 35} & !{nodes <= 3}",686,246,295,0.43002915451895,TRUE,"","NULL","",4.453
1241,8318192,2,0.5,FALSE,NA,1,0.81,8,56,8,"!{er <= 17} & {pgr <= 16}",686,246,306,0.446064139941691,TRUE,"","NULL","",5.78
1242,8318193,2,0.5,FALSE,NA,1,0.93,20,74,20,"!{pgr <= 26} & {er <= 30}",686,246,287,0.418367346938776,TRUE,"","NULL","",5.36399999999998
1243,8318194,2,0.5,FALSE,NA,1,0.95,59,179,59,"!{pgr <= 77} & {pgr <= 184}",686,246,302,0.440233236151603,TRUE,"","NULL","",6.685
1244,8318195,2,0.5,FALSE,NA,1,0.94,8,43,8,"!{meno} & {er <= 17}",686,246,300,0.43731778425656,TRUE,"","NULL","",4.16399999999999
1245,8318196,2,0.5,FALSE,NA,1,0.87,15,60,15,"{nodes <= 3} & !{pgr <= 114}",686,246,283,0.412536443148688,TRUE,"","NULL","",5.72999999999999
1246,8318197,2,0.5,FALSE,NA,1,0.67,8,42,8,"{er <= 70} & !{size <= 35}",686,246,331,0.482507288629738,TRUE,"","NULL","",5.10599999999999
1247,8318198,2,0.5,FALSE,NA,1,0.96,22,70,22,"{age <= 53} & {pgr <= 16}",686,246,313,0.456268221574344,TRUE,"","NULL","",5.16499999999999
1248,8318199,2,0.5,FALSE,NA,1,0.84,6,21,6,"{pgr <= 16} & {grade3}",686,246,336,0.489795918367347,TRUE,"","NULL","",4.52000000000001
1249,8318200,2,0.5,FALSE,NA,1,0.94,39,125,39,"{nodes <= 3} & {size <= 20}",686,246,314,0.457725947521866,TRUE,"","NULL","",6.39000000000001
1250,8318201,2,0.5,FALSE,NA,0,NA,0,7,0,"",686,246,284,0.41399416909621,TRUE,"","NULL","",3.85600000000002
1251,8318202,2,0.5,FALSE,NA,1,0.83,10,38,10,"!{size <= 25} & {er <= 9}",686,246,310,0.451895043731778,TRUE,"","NULL","",4.84800000000001
1252,8318203,2,0.5,FALSE,NA,1,0.82,12,106,12,"!{er <= 0} & {er <= 17}",686,246,290,0.422740524781341,TRUE,"","NULL","",5.31100000000001
1253,8318204,2,0.5,FALSE,NA,1,0.88,12,68,12,"{size <= 20} & !{nodes <= 1}",686,246,309,0.450437317784257,TRUE,"","NULL","",5.76999999999998
1254,8318205,2,0.5,FALSE,NA,1,0.83,15,49,15,"!{pgr <= 77} & {size <= 29}",686,246,308,0.448979591836735,TRUE,"","NULL","",4.61799999999999
1255,8318206,2,0.5,FALSE,NA,1,0.82,4,31,4,"{age <= 46} & {er <= 17}",686,246,303,0.441690962099125,TRUE,"","NULL","",4.577
1256,8318207,2,0.5,FALSE,NA,1,0.99,48,154,48,"!{pgr <= 77} & !{age <= 53}",686,246,288,0.419825072886297,TRUE,"","NULL","",5.63400000000001
1257,8318208,2,0.5,FALSE,NA,1,0.89,17,111,17,"!{pgr <= 16} & {er <= 17}",686,246,286,0.416909620991254,TRUE,"","NULL","",6.065
1258,8318209,2,0.5,FALSE,NA,1,0.51,2,13,2,"!{nodes <= 7} & {age <= 53}",686,246,307,0.447521865889213,TRUE,"","NULL","",4.41999999999999
1259,8318210,2,0.5,FALSE,NA,1,0.91,29,150,29,"{nodes <= 3} & !{er <= 70}",686,246,322,0.469387755102041,TRUE,"","NULL","",6.29299999999998
1260,8318211,2,0.5,FALSE,NA,0,NA,0,6,0,"",686,246,280,0.408163265306122,TRUE,"","NULL","",3.74000000000001
1261,8318212,2,0.5,FALSE,NA,1,0.98,128,276,128,"{size <= 29} & {age <= 46}",686,246,302,0.440233236151603,TRUE,"","NULL","",8.25899999999999
1262,8318213,2,0.5,FALSE,NA,1,0.95,27,122,27,"{size <= 35} & {pgr <= 2}",686,246,285,0.415451895043732,TRUE,"","NULL","",5.92500000000001
1263,8318214,2,0.5,FALSE,NA,0,NA,0,4,0,"",686,246,303,0.441690962099125,TRUE,"","NULL","",4.16900000000001
1264,8318215,2,0.5,FALSE,NA,1,0.83,7,41,7,"!{er <= 9} & {er <= 17}",686,246,314,0.457725947521866,TRUE,"","NULL","",3.66399999999999
1265,8318216,2,0.5,FALSE,NA,1,0.91,11,78,11,"{er <= 100} & !{er <= 44}",686,246,322,0.469387755102041,TRUE,"","NULL","",6.07500000000002
1266,8318217,2,0.5,FALSE,NA,1,0.94,29,71,29,"{pgr <= 0} & {er <= 9}",686,246,297,0.432944606413994,TRUE,"","NULL","",5.15100000000001
1267,8318218,2,0.5,FALSE,NA,1,0.65,7,82,7,"!{pgr <= 45} & {er <= 70}",686,246,288,0.419825072886297,TRUE,"","NULL","",5.393
1268,8318219,2,0.5,FALSE,NA,0,NA,0,10,0,"",686,246,301,0.438775510204082,TRUE,"","NULL","",3.88200000000001
1269,8318220,2,0.5,FALSE,NA,0,NA,0,NA,NA,"",686,246,293,0.427113702623907,TRUE,"","NULL","",4.584
1270,8318221,2,0.5,FALSE,NA,1,0.73,1,7,1,"{er <= 100} & !{er <= 70}",686,246,331,0.482507288629738,TRUE,"","NULL","",4.72899999999998
1271,8318222,2,0.5,FALSE,NA,1,0.97,26,110,26,"{nodes <= 7} & !{pgr <= 184}",686,246,312,0.454810495626822,TRUE,"","NULL","",6.31200000000001
1272,8318223,2,0.5,FALSE,NA,1,0.59,1,17,1,"{er <= 100} & !{er <= 70}",686,246,315,0.459183673469388,TRUE,"","NULL","",4.54599999999999
1273,8318224,2,0.5,FALSE,NA,1,0.63,3,31,3,"!{pgr <= 77} & {er <= 174}",686,246,292,0.425655976676385,TRUE,"","NULL","",5.25400000000002
1274,8318225,2,0.5,FALSE,NA,1,0.81,23,71,23,"{nodes <= 3} & !{pgr <= 77}",686,246,313,0.456268221574344,TRUE,"","NULL","",5.02700000000002
1275,8318226,2,0.5,FALSE,NA,1,0.96,14,81,14,"!{meno} & {pgr <= 16}",686,246,306,0.446064139941691,TRUE,"","NULL","",5.423
1276,8318227,2,0.5,FALSE,NA,1,0.89,26,77,26,"!{pgr <= 114} & {nodes <= 7}",686,246,291,0.424198250728863,TRUE,"","NULL","",4.96699999999998
1277,8318228,2,0.5,FALSE,NA,1,1,34,159,34,"{er <= 17} & !{er <= 9}",686,246,297,0.432944606413994,TRUE,"","NULL","",6.92999999999998
1278,8318229,2,0.5,FALSE,NA,1,0.95,12,57,12,"!{er <= 9} & {er <= 17}",686,246,298,0.434402332361516,TRUE,"","NULL","",4.929
1279,8318230,2,0.5,FALSE,NA,1,0.95,10,78,10,"{grade3} & {age <= 53}",686,246,307,0.447521865889213,TRUE,"","NULL","",5.45400000000001
1280,8318231,2,0.5,FALSE,NA,0,NA,0,15,0,"",686,246,323,0.470845481049563,TRUE,"","NULL","",3.97999999999999
1281,8318232,2,0.5,FALSE,NA,1,0.9,45,150,45,"{age <= 46} & {nodes <= 5}",686,246,276,0.402332361516035,TRUE,"","NULL","",6.864
1282,8318233,2,0.5,FALSE,NA,1,0.96,63,176,63,"{pgr <= 16} & {nodes <= 1}",686,246,299,0.435860058309038,TRUE,"","NULL","",6.547
1283,8318234,2,0.5,FALSE,NA,1,0.94,34,101,34,"{nodes <= 1} & {pgr <= 77}",686,246,290,0.422740524781341,TRUE,"","NULL","",5.631
1284,8318235,2,0.5,FALSE,NA,1,0.69,1,18,1,"!{grade3} & !{size <= 35}",686,246,296,0.431486880466472,TRUE,"","NULL","",3.465
1285,8318236,2,0.5,FALSE,NA,1,0.52,2,20,2,"!{pgr <= 114} & {pgr <= 184}",686,246,317,0.462099125364431,TRUE,"","NULL","",4.773
1286,8318237,2,0.5,FALSE,NA,1,0.97,30,119,30,"{age <= 53} & {pgr <= 8}",686,246,323,0.470845481049563,TRUE,"","NULL","",6.38799999999998
1287,8318238,2,0.5,FALSE,NA,1,0.92,14,101,14,"!{size <= 35} & {meno}",686,246,297,0.432944606413994,TRUE,"","NULL","",5.54300000000001
1288,8318239,2,0.5,FALSE,NA,1,0.85,16,95,16,"{nodes <= 1} & {er <= 100}",686,246,300,0.43731778425656,TRUE,"","NULL","",4.60999999999999
1289,8318240,2,0.5,FALSE,NA,1,0.83,8,32,8,"{size <= 25} & !{nodes <= 3}",686,246,308,0.448979591836735,TRUE,"","NULL","",4.804
1290,8318241,2,0.5,FALSE,NA,1,0.96,71,227,71,"{size <= 35} & !{pgr <= 114}",686,246,310,0.451895043731778,TRUE,"","NULL","",7.19900000000001
1291,8318242,2,0.5,FALSE,NA,1,0.77,12,96,12,"!{grade3} & {age <= 46}",686,246,304,0.443148688046647,TRUE,"","NULL","",5.43499999999997
1292,8318243,2,0.5,FALSE,NA,1,0.97,16,124,16,"!{age <= 61} & {er <= 70}",686,246,297,0.432944606413994,TRUE,"","NULL","",4.739
1293,8318244,2,0.5,FALSE,NA,1,0.59,1,14,1,"{nodes <= 5} & !{size <= 35}",686,246,292,0.425655976676385,TRUE,"","NULL","",4.607
1294,8318245,2,0.5,FALSE,NA,0,NA,0,2,0,"",686,246,296,0.431486880466472,TRUE,"","NULL","",4.227
1295,8318246,2,0.5,FALSE,NA,1,0.96,21,111,21,"{age <= 53} & {grade3}",686,246,292,0.425655976676385,TRUE,"","NULL","",5.749
1296,8318247,2,0.5,FALSE,NA,1,0.72,1,46,1,"{er <= 100} & !{er <= 70}",686,246,291,0.424198250728863,TRUE,"","NULL","",4.62
1297,8318248,2,0.5,FALSE,NA,1,0.73,4,26,4,"{er <= 44} & !{er <= 17}",686,246,282,0.411078717201166,TRUE,"","NULL","",4.845
1298,8318249,2,0.5,FALSE,NA,1,0.91,59,212,59,"{pgr <= 45} & !{meno}",686,246,305,0.444606413994169,TRUE,"","NULL","",7.09099999999998
1299,8318250,2,0.5,FALSE,NA,1,0.98,75,197,75,"{age <= 46} & {er <= 17}",686,246,314,0.457725947521866,TRUE,"","NULL","",6.518
1300,8318251,2,0.5,FALSE,NA,1,0.55,2,38,2,"!{grade3} & !{size <= 35}",686,246,311,0.4533527696793,TRUE,"","NULL","",3.94499999999999
1301,8318252,2,0.5,FALSE,NA,1,0.83,7,38,7,"!{er <= 100} & {er <= 174}",686,246,294,0.428571428571429,TRUE,"","NULL","",5.518
1302,8318253,2,0.5,FALSE,NA,1,0.9,5,24,5,"!{size <= 29} & {er <= 9}",686,246,297,0.432944606413994,TRUE,"","NULL","",4.661
1303,8318254,2,0.5,FALSE,NA,1,0.87,20,53,20,"{er <= 100} & !{pgr <= 45}",686,246,295,0.43002915451895,TRUE,"","NULL","",4.78100000000001
1304,8318255,2,0.5,FALSE,NA,0,NA,0,1,0,"",686,246,262,0.381924198250729,TRUE,"","NULL","",4.096
1305,8318256,2,0.5,FALSE,NA,1,0.58,2,50,2,"!{meno} & !{er <= 30}",686,246,320,0.466472303206997,TRUE,"","NULL","",5.839
1306,8318257,2,0.5,FALSE,NA,1,1,213,483,213,"{grade3} & {age <= 53}",686,246,300,0.43731778425656,TRUE,"","NULL","",10.68
1307,8318258,2,0.5,FALSE,NA,1,0.72,7,54,7,"!{er <= 174} & !{pgr <= 16}",686,246,296,0.431486880466472,TRUE,"","NULL","",4.62800000000001
1308,8318259,2,0.5,FALSE,NA,1,0.9,7,36,7,"{er <= 70} & !{pgr <= 114}",686,246,296,0.431486880466472,TRUE,"","NULL","",3.226
1309,8318260,2,0.5,FALSE,NA,1,0.86,36,143,36,"!{er <= 174}",686,246,296,0.431486880466472,TRUE,"","NULL","",6.53299999999999
1310,8318261,2,0.5,FALSE,NA,1,0.83,12,110,12,"!{size <= 25} & {er <= 100}",686,246,292,0.425655976676385,TRUE,"","NULL","",5.61699999999999
1311,8318262,2,0.5,FALSE,NA,0,NA,0,4,0,"",686,246,292,0.425655976676385,TRUE,"","NULL","",3.928
1312,8318263,2,0.5,FALSE,NA,1,0.65,4,36,4,"{nodes <= 3} & !{grade3}",686,246,306,0.446064139941691,TRUE,"","NULL","",4.23400000000001
1313,8318264,2,0.5,FALSE,NA,1,0.51,1,2,1,"!{nodes <= 5} & !{pgr <= 45}",686,246,291,0.424198250728863,TRUE,"","NULL","",4.61600000000001
1314,8318265,2,0.5,FALSE,NA,1,0.88,18,114,18,"!{er <= 3} & {pgr <= 8}",686,246,310,0.451895043731778,TRUE,"","NULL","",5.666
1315,8318266,2,0.5,FALSE,NA,1,0.97,9,61,9,"!{er <= 17} & {er <= 30}",686,246,293,0.427113702623907,TRUE,"","NULL","",5.173
1316,8318267,2,0.5,FALSE,NA,1,0.9,3,9,3,"{er <= 17} & !{pgr <= 16}",686,246,296,0.431486880466472,TRUE,"","NULL","",4.18199999999999
1317,8318268,2,0.5,FALSE,NA,1,0.93,39,140,39,"{nodes <= 1} & {pgr <= 184}",686,246,300,0.43731778425656,TRUE,"","NULL","",6.512
1318,8318269,2,0.5,FALSE,NA,1,0.51,1,18,1,"!{nodes <= 1} & !{er <= 174}",686,246,303,0.441690962099125,TRUE,"","NULL","",4.28700000000001
1319,8318270,2,0.5,FALSE,NA,1,1,256,605,256,"{nodes <= 1} & {er <= 30}",686,246,295,0.43002915451895,TRUE,"","NULL","",11.162
1320,8318271,2,0.5,FALSE,NA,1,0.95,49,144,49,"{grade3} & {pgr <= 8}",686,246,288,0.419825072886297,TRUE,"","NULL","",3.92499999999998
1321,8318272,2,0.5,FALSE,NA,0,NA,0,11,0,"",686,246,282,0.411078717201166,TRUE,"","NULL","",4.64000000000001
1322,8318273,2,0.5,FALSE,NA,1,0.82,21,112,21,"!{er <= 9} & {er <= 30}",686,246,279,0.406705539358601,TRUE,"","NULL","",5.91199999999998
1323,8318274,2,0.5,FALSE,NA,1,0.83,3,11,3,"{nodes <= 3} & {grade3}",686,246,324,0.472303206997085,TRUE,"","NULL","",4.61000000000001
1324,8318275,2,0.5,FALSE,NA,1,0.75,2,26,2,"{age <= 53} & {size <= 20}",686,246,289,0.421282798833819,TRUE,"","NULL","",4.78200000000001
1325,8318276,2,0.5,FALSE,NA,1,0.98,21,99,21,"!{er <= 9} & {er <= 17}",686,246,332,0.483965014577259,TRUE,"","NULL","",6.27600000000001
1326,8318277,2,0.5,FALSE,NA,1,0.94,4,9,4,"!{pgr <= 77} & {pgr <= 114}",686,246,304,0.443148688046647,TRUE,"","NULL","",4.316
1327,8318278,2,0.5,FALSE,NA,1,0.95,22,82,22,"!{nodes <= 7} & {meno}",686,246,304,0.443148688046647,TRUE,"","NULL","",5.34999999999999
1328,8318279,2,0.5,FALSE,NA,1,0.7,5,42,5,"{size <= 20} & !{nodes <= 1}",686,246,309,0.450437317784257,TRUE,"","NULL","",4.477
1329,8318280,2,0.5,FALSE,NA,1,0.58,2,32,2,"!{er <= 30} & {age <= 53}",686,246,312,0.454810495626822,TRUE,"","NULL","",5.32600000000002
1330,8318281,2,0.5,FALSE,NA,1,0.88,29,98,29,"!{pgr <= 184}",686,246,293,0.427113702623907,TRUE,"","NULL","",5.26599999999999
1331,8318282,2,0.5,FALSE,NA,1,0.99,54,133,54,"{age <= 61} & {er <= 0}",686,246,293,0.427113702623907,TRUE,"","NULL","",5.89600000000002
1332,8318283,2,0.5,FALSE,NA,1,0.77,4,29,4,"{size <= 25} & {nodes <= 1}",686,246,302,0.440233236151603,TRUE,"","NULL","",4.27800000000002
1333,8318284,2,0.5,FALSE,NA,0,NA,0,13,0,"",686,246,290,0.422740524781341,TRUE,"","NULL","",4.892
1334,8318285,2,0.5,FALSE,NA,1,0.82,10,76,10,"!{size <= 20} & !{pgr <= 184}",686,246,313,0.456268221574344,TRUE,"","NULL","",5.71299999999999
1335,8318286,2,0.5,FALSE,NA,1,0.83,3,14,3,"!{pgr <= 45} & {er <= 30}",686,246,307,0.447521865889213,TRUE,"","NULL","",4.596
1336,8318287,2,0.5,FALSE,NA,1,0.74,1,29,1,"!{grade3} & {age <= 46}",686,246,295,0.43002915451895,TRUE,"","NULL","",4.60300000000001
1337,8318288,2,0.5,FALSE,NA,1,0.67,3,16,3,"{size <= 20} & {meno}",686,246,290,0.422740524781341,TRUE,"","NULL","",4.72499999999999
1338,8318289,2,0.5,FALSE,NA,1,0.9,20,100,20,"!{grade3} & !{age <= 53}",686,246,306,0.446064139941691,TRUE,"","NULL","",5.596
1339,8318290,2,0.5,FALSE,NA,1,0.99,44,183,44,"{nodes <= 7} & {age <= 46}",686,246,298,0.434402332361516,TRUE,"","NULL","",7.03300000000002
1340,8318291,2,0.5,FALSE,NA,1,0.98,22,96,22,"{nodes <= 3} & !{age <= 61}",686,246,324,0.472303206997085,TRUE,"","NULL","",4.45299999999997
1341,8318292,2,0.5,FALSE,NA,0,NA,0,16,0,"",686,246,325,0.473760932944606,TRUE,"","NULL","",5.227
1342,8318293,2,0.5,FALSE,NA,1,0.76,17,141,17,"!{age <= 61} & {pgr <= 337}",686,246,298,0.434402332361516,TRUE,"","NULL","",6.29299999999998
1343,8318294,2,0.5,FALSE,NA,1,0.85,36,142,36,"{size <= 29} & {nodes <= 5}",686,246,299,0.435860058309038,TRUE,"","NULL","",6.11699999999999
1344,8318295,2,0.5,FALSE,NA,1,0.94,71,270,71,"{pgr <= 16} & {age <= 53}",686,246,322,0.469387755102041,TRUE,"","NULL","",6.01599999999999
1345,8318296,2,0.5,FALSE,NA,1,0.99,39,117,39,"!{pgr <= 45} & {er <= 30}",686,246,305,0.444606413994169,TRUE,"","NULL","",6.67400000000001
1346,8318297,2,0.5,FALSE,NA,1,0.98,79,282,79,"{er <= 17} & !{er <= 9}",686,246,306,0.446064139941691,TRUE,"","NULL","",7.80099999999999
1347,8318298,2,0.5,FALSE,NA,1,0.83,21,54,21,"{grade3} & {er <= 30}",686,246,286,0.416909620991254,TRUE,"","NULL","",4.89999999999998
1348,8318299,2,0.5,FALSE,NA,1,0.75,3,21,3,"!{er <= 30} & {age <= 53}",686,246,322,0.469387755102041,TRUE,"","NULL","",3.648
1349,8318300,2,0.5,FALSE,NA,0,NA,0,7,0,"",686,246,310,0.451895043731778,TRUE,"","NULL","",4.57100000000003
1350,8318301,2,0.5,FALSE,NA,1,0.86,24,134,24,"!{er <= 44} & {age <= 61}",686,246,314,0.457725947521866,TRUE,"","NULL","",5.97800000000001
1351,8318302,2,0.5,FALSE,NA,1,0.86,10,67,10,"{nodes <= 5} & !{meno}",686,246,312,0.454810495626822,TRUE,"","NULL","",5.15899999999999
1352,8318303,2,0.5,FALSE,NA,1,0.57,2,20,2,"!{er <= 9} & {er <= 30}",686,246,291,0.424198250728863,TRUE,"","NULL","",4.19
1353,8318304,2,0.5,FALSE,NA,1,0.97,33,79,33,"{er <= 0} & {pgr <= 16}",686,246,311,0.4533527696793,TRUE,"","NULL","",5.47499999999999
1354,8318305,2,0.5,FALSE,NA,0,NA,0,5,0,"",686,246,290,0.422740524781341,TRUE,"","NULL","",4.32900000000001
1355,8318306,2,0.5,FALSE,NA,1,0.9,37,156,37,"!{pgr <= 184} & {nodes <= 7}",686,246,319,0.465014577259475,TRUE,"","NULL","",6.702
1356,8318307,2,0.5,FALSE,NA,1,0.69,15,88,15,"!{size <= 25} & {er <= 44}",686,246,288,0.419825072886297,TRUE,"","NULL","",4.80700000000002
1357,8318308,2,0.5,FALSE,NA,1,0.88,5,28,5,"{nodes <= 1} & !{pgr <= 77}",686,246,313,0.456268221574344,TRUE,"","NULL","",5.09700000000001
1358,8318309,2,0.5,FALSE,NA,1,0.53,1,18,1,"{nodes <= 5} & {er <= 3}",686,246,313,0.456268221574344,TRUE,"","NULL","",4.47800000000001
1359,8318310,2,0.5,FALSE,NA,1,0.84,15,68,15,"{nodes <= 1} & !{er <= 30}",686,246,304,0.443148688046647,TRUE,"","NULL","",4.96899999999999
1360,8318311,2,0.5,FALSE,NA,1,0.98,42,203,42,"!{pgr <= 45} & !{size <= 35}",686,246,291,0.424198250728863,TRUE,"","NULL","",6.43699999999998
1361,8318312,2,0.5,FALSE,NA,1,0.83,11,47,11,"!{age <= 61} & {size <= 35}",686,246,301,0.438775510204082,TRUE,"","NULL","",5.54300000000001
1362,8318313,2,0.5,FALSE,NA,1,0.97,45,141,45,"{age <= 53} & !{pgr <= 77}",686,246,301,0.438775510204082,TRUE,"","NULL","",6.315
1363,8318314,2,0.5,FALSE,NA,0,NA,0,6,0,"",686,246,266,0.387755102040816,TRUE,"","NULL","",3.96300000000002
1364,8318315,2,0.5,FALSE,NA,1,0.93,9,51,9,"{size <= 25} & {er <= 3}",686,246,295,0.43002915451895,TRUE,"","NULL","",4.88400000000001
1365,8318316,2,0.5,FALSE,NA,0,NA,0,13,0,"",686,246,300,0.43731778425656,TRUE,"","NULL","",4.87799999999999
1366,8318317,2,0.5,FALSE,NA,1,0.65,6,37,6,"!{size <= 29} & {er <= 30}",686,246,303,0.441690962099125,TRUE,"","NULL","",4.791
1367,8318318,2,0.5,FALSE,NA,0,NA,0,14,0,"",686,246,277,0.403790087463557,TRUE,"","NULL","",4.32799999999997
1368,8318319,2,0.5,FALSE,NA,1,0.97,32,150,32,"!{nodes <= 5} & {nodes <= 7}",686,246,303,0.441690962099125,TRUE,"","NULL","",6.101
1369,8318320,2,0.5,FALSE,NA,1,0.79,17,171,17,"{age <= 53} & {pgr <= 114}",686,246,311,0.4533527696793,TRUE,"","NULL","",6.80700000000002
1370,8318321,2,0.5,FALSE,NA,1,0.9,22,119,22,"{size <= 20} & !{er <= 44}",686,246,313,0.456268221574344,TRUE,"","NULL","",5.869
1371,8318322,2,0.5,FALSE,NA,1,0.89,17,76,17,"{nodes <= 3} & !{er <= 100}",686,246,312,0.454810495626822,TRUE,"","NULL","",5.27600000000001
1372,8318323,2,0.5,FALSE,NA,1,0.54,2,33,2,"!{er <= 174} & !{size <= 20}",686,246,298,0.434402332361516,TRUE,"","NULL","",3.916
1373,8318324,2,0.5,FALSE,NA,1,0.9,3,70,3,"{grade3} & !{nodes <= 5}",686,246,295,0.43002915451895,TRUE,"","NULL","",5.411
1374,8318325,2,0.5,FALSE,NA,1,0.91,69,207,69,"{age <= 46} & {er <= 174}",686,246,282,0.411078717201166,TRUE,"","NULL","",6.69200000000001
1375,8318326,2,0.5,FALSE,NA,1,0.87,44,214,44,"{nodes <= 1} & {er <= 100}",686,246,299,0.435860058309038,TRUE,"","NULL","Loglik converged before variable  1 ; coefficient may be infinite. ",6.95699999999999
1376,8318327,2,0.5,FALSE,NA,1,0.93,14,86,14,"{nodes <= 7} & !{nodes <= 3}",686,246,305,0.444606413994169,TRUE,"","NULL","",4.07499999999999
1377,8318328,2,0.5,FALSE,NA,1,0.99,59,230,59,"{nodes <= 1} & !{age <= 53}",686,246,300,0.43731778425656,TRUE,"","NULL","",8.08199999999999
1378,8318329,2,0.5,FALSE,NA,1,0.57,1,25,1,"!{pgr <= 45} & !{age <= 53}",686,246,285,0.415451895043732,TRUE,"","NULL","",4.64400000000001
1379,8318330,2,0.5,FALSE,NA,1,0.85,9,95,9,"{age <= 61} & {nodes <= 3}",686,246,304,0.443148688046647,TRUE,"","NULL","",5.38199999999998
1380,8318331,2,0.5,FALSE,NA,1,0.99,13,43,13,"!{er <= 100} & {size <= 25}",686,246,322,0.469387755102041,TRUE,"","NULL","",4.33500000000001
1381,8318332,2,0.5,FALSE,NA,1,0.93,18,84,18,"{nodes <= 1} & !{size <= 25}",686,246,307,0.447521865889213,TRUE,"","NULL","",6.25999999999999
1382,8318333,2,0.5,FALSE,NA,1,0.99,44,100,44,"{pgr <= 0} & {er <= 9}",686,246,320,0.466472303206997,TRUE,"","NULL","",5.637
1383,8318334,2,0.5,FALSE,NA,1,0.88,22,134,22,"{nodes <= 1} & !{size <= 20}",686,246,298,0.434402332361516,TRUE,"","NULL","",6.286
1384,8318335,2,0.5,FALSE,NA,0,NA,0,NA,NA,"",686,246,319,0.465014577259475,TRUE,"","NULL","",3.55699999999999
1385,8318336,2,0.5,FALSE,NA,1,0.94,24,103,24,"{er <= 17} & !{er <= 9}",686,246,293,0.427113702623907,TRUE,"","NULL","",5.994
1386,8318337,2,0.5,FALSE,NA,1,0.98,45,135,45,"{pgr <= 8} & {size <= 29}",686,246,299,0.435860058309038,TRUE,"","NULL","",5.85400000000001
1387,8318338,2,0.5,FALSE,NA,1,0.85,20,119,20,"{size <= 35} & !{pgr <= 184}",686,246,305,0.444606413994169,TRUE,"","NULL","",5.905
1388,8318339,2,0.5,FALSE,NA,1,0.74,4,61,4,"!{age <= 46} & {pgr <= 0}",686,246,299,0.435860058309038,TRUE,"","NULL","",4.184
1389,8318340,2,0.5,FALSE,NA,1,0.98,6,22,6,"{age <= 46} & !{size <= 25}",686,246,293,0.427113702623907,TRUE,"","NULL","",4.702
1390,8318341,2,0.5,FALSE,NA,1,0.95,24,75,24,"!{er <= 174} & {nodes <= 5}",686,246,300,0.43731778425656,TRUE,"","NULL","",5.35599999999999
1391,8318342,2,0.5,FALSE,NA,1,0.61,1,15,1,"{pgr <= 16} & !{pgr <= 8}",686,246,296,0.431486880466472,TRUE,"","NULL","",4.643
1392,8318343,2,0.5,FALSE,NA,1,0.93,38,240,38,"{pgr <= 26} & !{pgr <= 16}",686,246,329,0.479591836734694,TRUE,"","NULL","",6.64399999999998
1393,8318344,2,0.5,FALSE,NA,1,0.98,39,113,39,"{nodes <= 1} & {er <= 30}",686,246,308,0.448979591836735,TRUE,"","NULL","",6.083
1394,8318345,2,0.5,FALSE,NA,1,0.9,20,122,20,"{er <= 9} & !{age <= 46}",686,246,315,0.459183673469388,TRUE,"","NULL","",6.042
1395,8318346,2,0.5,FALSE,NA,1,0.97,110,260,110,"{er <= 70} & !{pgr <= 45}",686,246,319,0.465014577259475,TRUE,"","NULL","",7.15899999999999
1396,8318347,2,0.5,FALSE,NA,1,0.9,4,28,4,"{age <= 53} & !{nodes <= 5}",686,246,296,0.431486880466472,TRUE,"","NULL","",3.51400000000001
