"sim","seed","cell","pstar","errored","error_msg","declared","max_pcons","n_rows_out_sg","n_candidates_total","n_passed","sg.def","n","n_treated","events","event_rate","settings_ok","settings_bad","effect_measure","warnings","seconds"
1327,8318278,1,0.5,FALSE,NA,1,0.7,4,24,4,"!{pgr <= 45} & !{nodes <= 1}",686,246,297,0.432944606413994,TRUE,"","NULL","",4.41
1328,8318279,1,0.5,FALSE,NA,1,0.86,12,84,12,"{size <= 20} & !{age <= 53}",686,246,291,0.424198250728863,TRUE,"","NULL","",4.65900000000002
1329,8318280,1,0.5,FALSE,NA,1,0.9,31,146,31,"!{meno} & !{pgr <= 114}",686,246,308,0.448979591836735,TRUE,"","NULL","",6.91199999999998
1330,8318281,1,0.5,FALSE,NA,1,0.8,6,34,6,"{size <= 25} & {er <= 17}",686,246,285,0.415451895043732,TRUE,"","NULL","",4.71100000000001
1331,8318282,1,0.5,FALSE,NA,1,0.73,2,25,2,"{size <= 29} & !{nodes <= 5}",686,246,296,0.431486880466472,TRUE,"","NULL","",4.72800000000001
1332,8318283,1,0.5,FALSE,NA,1,0.75,5,38,5,"!{er <= 100} & !{pgr <= 77}",686,246,303,0.441690962099125,TRUE,"","NULL","",4.37300000000002
1333,8318284,1,0.5,FALSE,NA,1,0.88,21,76,21,"!{nodes <= 5} & !{pgr <= 16}",686,246,306,0.446064139941691,TRUE,"","NULL","",5.654
1334,8318285,1,0.5,FALSE,NA,1,0.92,109,403,109,"!{er <= 30} & !{nodes <= 1}",686,246,293,0.427113702623907,TRUE,"","NULL","",9.76300000000001
1335,8318286,1,0.5,FALSE,NA,1,0.94,46,135,46,"!{er <= 44} & {pgr <= 45}",686,246,295,0.43002915451895,TRUE,"","NULL","",5.50900000000001
1336,8318287,1,0.5,FALSE,NA,0,NA,0,20,0,"",686,246,284,0.41399416909621,TRUE,"","NULL","",3.36499999999998
1337,8318288,1,0.5,FALSE,NA,1,0.85,29,108,29,"{grade3} & {nodes <= 7}",686,246,308,0.448979591836735,TRUE,"","NULL","",6.39699999999999
1338,8318289,1,0.5,FALSE,NA,1,0.92,10,57,10,"!{grade3} & !{size <= 35}",686,246,293,0.427113702623907,TRUE,"","NULL","",4.773
1339,8318290,1,0.5,FALSE,NA,1,0.81,13,54,13,"!{pgr <= 45} & !{size <= 29}",686,246,313,0.456268221574344,TRUE,"","NULL","",5.351
1340,8318291,1,0.5,FALSE,NA,0,NA,0,33,0,"",686,246,319,0.465014577259475,TRUE,"","NULL","",4.39099999999999
1341,8318292,1,0.5,FALSE,NA,1,0.97,92,270,92,"!{size <= 35} & !{grade3}",686,246,304,0.443148688046647,TRUE,"","NULL","",8.238
1342,8318293,1,0.5,FALSE,NA,1,0.82,5,14,5,"!{age <= 61} & !{pgr <= 16}",686,246,315,0.459183673469388,TRUE,"","NULL","",4.44400000000002
1343,8318294,1,0.5,FALSE,NA,1,0.66,4,43,4,"!{age <= 46} & !{pgr <= 77}",686,246,312,0.454810495626822,TRUE,"","NULL","",4.91900000000001
1344,8318295,1,0.5,FALSE,NA,1,0.9,56,267,56,"{size <= 35} & !{size <= 29}",686,246,292,0.425655976676385,TRUE,"","NULL","",6.29999999999998
1345,8318296,1,0.5,FALSE,NA,0,NA,0,6,0,"",686,246,286,0.416909620991254,TRUE,"","NULL","",4.71799999999999
1346,8318297,1,0.5,FALSE,NA,1,0.68,2,8,2,"{size <= 20} & {pgr <= 45}",686,246,297,0.432944606413994,TRUE,"","NULL","",4.506
1347,8318298,1,0.5,FALSE,NA,1,0.99,40,165,40,"{nodes <= 3} & !{age <= 61}",686,246,296,0.431486880466472,TRUE,"","NULL","",6.30700000000002
1348,8318299,1,0.5,FALSE,NA,1,0.77,1,28,1,"!{pgr <= 45} & !{size <= 35}",686,246,284,0.41399416909621,TRUE,"","NULL","",4.428
1349,8318300,1,0.5,FALSE,NA,1,0.85,5,42,5,"!{er <= 174} & {pgr <= 337}",686,246,280,0.408163265306122,TRUE,"","NULL","",5.303
1350,8318301,1,0.5,FALSE,NA,1,0.86,28,192,28,"{nodes <= 3} & {er <= 17}",686,246,320,0.466472303206997,TRUE,"","NULL","",7.273
1351,8318302,1,0.5,FALSE,NA,1,0.9,24,132,24,"!{size <= 35} & !{pgr <= 26}",686,246,286,0.416909620991254,TRUE,"","NULL","",5.857
1352,8318303,1,0.5,FALSE,NA,1,0.6,1,11,1,"!{size <= 25} & {pgr <= 2}",686,246,284,0.41399416909621,TRUE,"","NULL","",3.66
1353,8318304,1,0.5,FALSE,NA,1,0.98,59,148,59,"{er <= 17} & !{er <= 3}",686,246,292,0.425655976676385,TRUE,"","NULL","",6.37200000000001
1354,8318305,1,0.5,FALSE,NA,1,0.6,3,12,3,"!{size <= 25} & {pgr <= 8}",686,246,301,0.438775510204082,TRUE,"","NULL","",4.31800000000001
1355,8318306,1,0.5,FALSE,NA,1,0.53,3,19,3,"!{pgr <= 45} & {er <= 44}",686,246,307,0.447521865889213,TRUE,"","NULL","",4.43099999999998
1356,8318307,1,0.5,FALSE,NA,1,0.96,77,202,77,"!{er <= 100} & !{size <= 25}",686,246,296,0.431486880466472,TRUE,"","NULL","",6.31299999999999
1357,8318308,1,0.5,FALSE,NA,1,0.93,16,53,16,"!{pgr <= 114} & !{age <= 53}",686,246,308,0.448979591836735,TRUE,"","NULL","",5.72999999999999
1358,8318309,1,0.5,FALSE,NA,1,0.78,2,25,2,"!{pgr <= 114} & {age <= 53}",686,246,306,0.446064139941691,TRUE,"","NULL","",4.501
1359,8318310,1,0.5,FALSE,NA,1,0.94,11,61,11,"!{er <= 17} & {er <= 30}",686,246,321,0.467930029154519,TRUE,"","NULL","",5.06900000000002
1360,8318311,1,0.5,FALSE,NA,1,0.59,3,26,3,"!{nodes <= 5} & !{pgr <= 16}",686,246,290,0.422740524781341,TRUE,"","NULL","",4.66200000000001
1361,8318312,1,0.5,FALSE,NA,1,0.76,3,28,3,"{nodes <= 3} & !{age <= 61}",686,246,275,0.400874635568513,TRUE,"","NULL","",4.827
1362,8318313,1,0.5,FALSE,NA,1,0.68,2,17,2,"{er <= 17} & !{pgr <= 16}",686,246,298,0.434402332361516,TRUE,"","NULL","",4.50700000000001
1363,8318314,1,0.5,FALSE,NA,1,1,85,251,85,"!{pgr <= 45} & !{size <= 35}",686,246,312,0.454810495626822,TRUE,"","NULL","",7.77699999999999
1364,8318315,1,0.5,FALSE,NA,1,0.95,36,83,36,"{nodes <= 1} & !{size <= 20}",686,246,282,0.411078717201166,TRUE,"","NULL","",4.453
1365,8318316,1,0.5,FALSE,NA,1,0.76,2,27,2,"{age <= 46} & !{grade3}",686,246,281,0.409620991253644,TRUE,"","NULL","",4.80999999999997
1366,8318317,1,0.5,FALSE,NA,0,NA,0,4,0,"",686,246,295,0.43002915451895,TRUE,"","NULL","",4.53
1367,8318318,1,0.5,FALSE,NA,1,0.86,27,147,27,"!{pgr <= 77} & {pgr <= 184}",686,246,275,0.400874635568513,TRUE,"","NULL","",6.453
1368,8318319,1,0.5,FALSE,NA,1,0.82,8,36,8,"{nodes <= 7} & !{size <= 35}",686,246,295,0.43002915451895,TRUE,"","NULL","",4.53700000000001
1369,8318320,1,0.5,FALSE,NA,1,0.99,41,101,41,"!{pgr <= 184} & {nodes <= 7}",686,246,306,0.446064139941691,TRUE,"","NULL","",5.75700000000001
1370,8318321,1,0.5,FALSE,NA,1,0.88,7,37,7,"!{nodes <= 7} & !{er <= 9}",686,246,275,0.400874635568513,TRUE,"","NULL","",4.65000000000001
1371,8318322,1,0.5,FALSE,NA,1,0.62,2,18,2,"{age <= 46} & {er <= 9}",686,246,302,0.440233236151603,TRUE,"","NULL","",4.70699999999999
1372,8318323,1,0.5,FALSE,NA,1,0.8,11,52,11,"!{pgr <= 114} & {meno}",686,246,305,0.444606413994169,TRUE,"","NULL","",4.74799999999999
1373,8318324,1,0.5,FALSE,NA,1,0.96,27,99,27,"!{er <= 30} & {age <= 46}",686,246,292,0.425655976676385,TRUE,"","NULL","",6.52199999999999
1374,8318325,1,0.5,FALSE,NA,1,0.93,4,30,4,"{nodes <= 1} & !{size <= 25}",686,246,299,0.435860058309038,TRUE,"","NULL","",4.55799999999999
1375,8318326,1,0.5,FALSE,NA,1,0.67,3,35,3,"!{age <= 61} & {size <= 25}",686,246,287,0.418367346938776,TRUE,"","NULL","",4.55699999999999
1376,8318327,1,0.5,FALSE,NA,1,0.86,33,97,33,"!{er <= 30} & {meno}",686,246,294,0.428571428571429,TRUE,"","NULL","",5.334
1377,8318328,1,0.5,FALSE,NA,1,1,40,119,40,"!{nodes <= 3} & {grade3}",686,246,306,0.446064139941691,TRUE,"","NULL","",6.352
1378,8318329,1,0.5,FALSE,NA,1,0.97,58,147,58,"{er <= 3} & {nodes <= 7}",686,246,291,0.424198250728863,TRUE,"","NULL","",6.21499999999997
1379,8318330,1,0.5,FALSE,NA,0,NA,0,3,0,"",686,246,301,0.438775510204082,TRUE,"","NULL","",4.124
1380,8318331,1,0.5,FALSE,NA,1,0.98,48,172,48,"!{age <= 53} & {er <= 9}",686,246,303,0.441690962099125,TRUE,"","NULL","",5.441
1381,8318332,1,0.5,FALSE,NA,0,NA,0,15,0,"",686,246,314,0.457725947521866,TRUE,"","NULL","",4.774
1382,8318333,1,0.5,FALSE,NA,0,NA,0,7,0,"",686,246,287,0.418367346938776,TRUE,"","NULL","",4.38199999999998
1383,8318334,1,0.5,FALSE,NA,1,0.73,12,73,12,"!{pgr <= 114} & !{age <= 46}",686,246,307,0.447521865889213,TRUE,"","NULL","",5.32900000000001
1384,8318335,1,0.5,FALSE,NA,1,0.91,1,2,1,"!{pgr <= 16} & {pgr <= 26}",686,246,315,0.459183673469388,TRUE,"","NULL","",4.352
1385,8318336,1,0.5,FALSE,NA,1,0.78,10,58,10,"{nodes <= 3} & !{size <= 25}",686,246,291,0.424198250728863,TRUE,"","NULL","",5.27700000000002
1386,8318337,1,0.5,FALSE,NA,1,0.76,10,53,10,"{age <= 53} & {pgr <= 16}",686,246,307,0.447521865889213,TRUE,"","NULL","",5.279
1387,8318338,1,0.5,FALSE,NA,1,0.66,2,38,2,"{meno} & {age <= 53}",686,246,301,0.438775510204082,TRUE,"","NULL","",4.81900000000002
1388,8318339,1,0.5,FALSE,NA,1,0.59,2,19,2,"{er <= 17} & !{er <= 9}",686,246,312,0.454810495626822,TRUE,"","NULL","",4.77199999999999
1389,8318340,1,0.5,FALSE,NA,1,0.65,3,19,3,"{nodes <= 1} & {er <= 44}",686,246,312,0.454810495626822,TRUE,"","NULL","",4.92699999999999
1390,8318341,1,0.5,FALSE,NA,1,0.88,54,184,54,"!{age <= 53} & {er <= 30}",686,246,317,0.462099125364431,TRUE,"","NULL","",6.79399999999998
1391,8318342,1,0.5,FALSE,NA,1,0.9,14,76,14,"!{size <= 25} & {age <= 46}",686,246,307,0.447521865889213,TRUE,"","NULL","",5.334
1392,8318343,1,0.5,FALSE,NA,1,0.73,4,27,4,"{nodes <= 3} & !{er <= 70}",686,246,279,0.406705539358601,TRUE,"","NULL","",4.03200000000001
1393,8318344,1,0.5,FALSE,NA,1,0.54,1,13,1,"!{meno} & !{er <= 30}",686,246,311,0.4533527696793,TRUE,"","NULL","",4.75
1394,8318345,1,0.5,FALSE,NA,0,NA,0,19,0,"",686,246,320,0.466472303206997,TRUE,"","NULL","",5.107
1395,8318346,1,0.5,FALSE,NA,1,0.72,2,5,2,"!{pgr <= 184} & !{er <= 44}",686,246,292,0.425655976676385,TRUE,"","NULL","",4.489
1396,8318347,1,0.5,FALSE,NA,1,1,138,424,138,"{grade3} & {er <= 3}",686,246,291,0.424198250728863,TRUE,"","NULL","",8.58199999999999
1397,8318348,1,0.5,FALSE,NA,1,0.99,125,355,125,"{pgr <= 8} & !{er <= 3}",686,246,289,0.421282798833819,TRUE,"","NULL","Loglik converged before variable  1 ; coefficient may be infinite. ",9.35599999999999
1398,8318349,1,0.5,FALSE,NA,1,0.97,12,61,12,"{age <= 53} & !{nodes <= 5}",686,246,308,0.448979591836735,TRUE,"","NULL","",5.15600000000001
1399,8318350,1,0.5,FALSE,NA,1,0.97,17,74,17,"{nodes <= 1} & !{pgr <= 77}",686,246,311,0.4533527696793,TRUE,"","NULL","",5.36799999999999
1400,8318351,1,0.5,FALSE,NA,1,0.99,84,162,84,"{er <= 9} & {size <= 29}",686,246,298,0.434402332361516,TRUE,"","NULL","",4.40099999999998
1401,8318352,1,0.5,FALSE,NA,1,0.82,14,67,14,"{er <= 30} & {grade3}",686,246,301,0.438775510204082,TRUE,"","NULL","",5.41500000000002
1402,8318353,1,0.5,FALSE,NA,1,0.85,23,101,23,"{pgr <= 2} & {size <= 35}",686,246,282,0.411078717201166,TRUE,"","NULL","",5.56
1403,8318354,1,0.5,FALSE,NA,1,0.95,19,74,19,"!{pgr <= 8} & {er <= 17}",686,246,298,0.434402332361516,TRUE,"","NULL","",5.47399999999999
1404,8318355,1,0.5,FALSE,NA,1,0.89,16,29,16,"!{er <= 174} & {size <= 35}",686,246,298,0.434402332361516,TRUE,"","NULL","",4.215
1405,8318356,1,0.5,FALSE,NA,1,0.97,47,147,47,"!{pgr <= 77} & {age <= 53}",686,246,293,0.427113702623907,TRUE,"","NULL","",7.155
1406,8318357,1,0.5,FALSE,NA,1,0.78,8,33,8,"!{age <= 53} & !{nodes <= 3}",686,246,292,0.425655976676385,TRUE,"","NULL","",4.316
1407,8318358,1,0.5,FALSE,NA,1,0.74,21,108,21,"!{pgr <= 16} & {pgr <= 45}",686,246,317,0.462099125364431,TRUE,"","NULL","",5.58700000000002
1408,8318359,1,0.5,FALSE,NA,1,0.77,16,62,16,"{size <= 25} & {age <= 53}",686,246,288,0.419825072886297,TRUE,"","NULL","",4.285
1409,8318360,1,0.5,FALSE,NA,1,0.77,3,15,3,"!{meno} & !{age <= 46}",686,246,307,0.447521865889213,TRUE,"","NULL","",5.01300000000001
1410,8318361,1,0.5,FALSE,NA,1,0.96,7,22,7,"{pgr <= 2} & {size <= 29}",686,246,317,0.462099125364431,TRUE,"","NULL","",4.66200000000001
1411,8318362,1,0.5,FALSE,NA,1,0.97,36,157,36,"{nodes <= 7} & {er <= 0}",686,246,312,0.454810495626822,TRUE,"","NULL","",6.941
1412,8318363,1,0.5,FALSE,NA,1,1,83,275,83,"!{nodes <= 7} & !{age <= 53}",686,246,297,0.432944606413994,TRUE,"","NULL","",6.393
1413,8318364,1,0.5,FALSE,NA,1,1,147,379,147,"!{pgr <= 114} & {size <= 25}",686,246,312,0.454810495626822,TRUE,"","NULL","",9.55300000000003
1414,8318365,1,0.5,FALSE,NA,1,0.56,3,22,3,"!{er <= 174} & {pgr <= 184}",686,246,285,0.415451895043732,TRUE,"","NULL","",4.38300000000001
1415,8318366,1,0.5,FALSE,NA,1,0.84,3,16,3,"!{pgr <= 114} & {er <= 174}",686,246,279,0.406705539358601,TRUE,"","NULL","",4.50199999999998
1416,8318367,1,0.5,FALSE,NA,1,0.96,15,79,15,"!{age <= 61} & !{size <= 20}",686,246,296,0.431486880466472,TRUE,"","NULL","",3.964
1417,8318368,1,0.5,FALSE,NA,1,0.84,4,40,4,"{size <= 20} & {er <= 17}",686,246,323,0.470845481049563,TRUE,"","NULL","",5.107
1418,8318369,1,0.5,FALSE,NA,1,0.93,28,102,28,"{er <= 44} & !{er <= 17}",686,246,295,0.43002915451895,TRUE,"","NULL","",5.685
1419,8318370,1,0.5,FALSE,NA,0,NA,0,9,0,"",686,246,277,0.403790087463557,TRUE,"","NULL","",4.262
1420,8318371,1,0.5,FALSE,NA,1,0.71,3,30,3,"!{pgr <= 114} & !{size <= 25}",686,246,317,0.462099125364431,TRUE,"","NULL","",4.77500000000001
1421,8318372,1,0.5,FALSE,NA,1,0.53,1,22,1,"!{size <= 35} & !{age <= 53}",686,246,300,0.43731778425656,TRUE,"","NULL","",4.804
1422,8318373,1,0.5,FALSE,NA,1,0.56,1,7,1,"{size <= 25} & {grade3}",686,246,295,0.43002915451895,TRUE,"","NULL","",4.60199999999998
1423,8318374,1,0.5,FALSE,NA,1,0.67,5,31,5,"!{er <= 100} & {pgr <= 337}",686,246,304,0.443148688046647,TRUE,"","NULL","",4.68299999999999
1424,8318375,1,0.5,FALSE,NA,1,0.95,49,175,49,"!{size <= 29} & {nodes <= 5}",686,246,303,0.441690962099125,TRUE,"","NULL","",6.47300000000001
1425,8318376,1,0.5,FALSE,NA,1,0.91,41,223,41,"{nodes <= 3} & !{age <= 53}",686,246,317,0.462099125364431,TRUE,"","NULL","",7.75899999999999
1426,8318377,1,0.5,FALSE,NA,1,0.88,12,65,12,"!{pgr <= 77} & !{nodes <= 3}",686,246,312,0.454810495626822,TRUE,"","NULL","",5.13999999999999
1427,8318378,1,0.5,FALSE,NA,1,0.93,30,98,30,"!{er <= 3} & {pgr <= 16}",686,246,305,0.444606413994169,TRUE,"","NULL","",5.25800000000001
1428,8318379,1,0.5,FALSE,NA,1,0.78,18,104,18,"{er <= 100} & !{pgr <= 16}",686,246,297,0.432944606413994,TRUE,"","NULL","",4.26999999999998
1429,8318380,1,0.5,FALSE,NA,1,0.62,1,7,1,"{age <= 53} & !{nodes <= 7}",686,246,290,0.422740524781341,TRUE,"","NULL","",4.52799999999999
1430,8318381,1,0.5,FALSE,NA,1,0.92,64,206,64,"!{size <= 29} & !{er <= 70}",686,246,310,0.451895043731778,TRUE,"","NULL","",6.91899999999998
1431,8318382,1,0.5,FALSE,NA,1,0.96,39,105,39,"!{er <= 44} & {age <= 53}",686,246,293,0.427113702623907,TRUE,"","NULL","",5.774
1432,8318383,1,0.5,FALSE,NA,1,0.57,1,44,1,"!{nodes <= 1} & {pgr <= 0}",686,246,286,0.416909620991254,TRUE,"","NULL","",4.12
1433,8318384,1,0.5,FALSE,NA,1,0.93,3,32,3,"{nodes <= 1} & {pgr <= 16}",686,246,299,0.435860058309038,TRUE,"","NULL","",4.91499999999999
1434,8318385,1,0.5,FALSE,NA,1,0.8,7,28,7,"!{pgr <= 114} & {size <= 29}",686,246,322,0.469387755102041,TRUE,"","NULL","",5.09099999999998
1435,8318386,1,0.5,FALSE,NA,1,0.56,1,40,1,"{age <= 46} & {er <= 44}",686,246,312,0.454810495626822,TRUE,"","NULL","",5.06399999999999
1436,8318387,1,0.5,FALSE,NA,1,0.88,15,67,15,"{pgr <= 2} & {age <= 53}",686,246,277,0.403790087463557,TRUE,"","NULL","",4.81299999999999
1437,8318388,1,0.5,FALSE,NA,1,0.77,3,22,3,"!{pgr <= 77} & {pgr <= 114}",686,246,305,0.444606413994169,TRUE,"","NULL","",4.96100000000001
1438,8318389,1,0.5,FALSE,NA,1,0.73,7,40,7,"!{age <= 53} & {age <= 61}",686,246,297,0.432944606413994,TRUE,"","NULL","",4.83200000000002
1439,8318390,1,0.5,FALSE,NA,1,0.98,126,348,126,"!{pgr <= 184}",686,246,298,0.434402332361516,TRUE,"","NULL","",9.29599999999999
1440,8318391,1,0.5,FALSE,NA,1,0.74,4,19,4,"{age <= 46} & {er <= 44}",686,246,303,0.441690962099125,TRUE,"","NULL","",3.47800000000001
1441,8318392,1,0.5,FALSE,NA,1,0.9,9,60,9,"!{nodes <= 3} & !{er <= 100}",686,246,327,0.47667638483965,TRUE,"","NULL","",6.09700000000001
1442,8318393,1,0.5,FALSE,NA,1,0.68,3,45,3,"!{age <= 61} & {size <= 29}",686,246,300,0.43731778425656,TRUE,"","NULL","",4.67000000000002
1443,8318394,1,0.5,FALSE,NA,1,0.84,10,83,10,"{nodes <= 7} & !{er <= 174}",686,246,304,0.443148688046647,TRUE,"","NULL","",5.34
1444,8318395,1,0.5,FALSE,NA,0,NA,0,17,0,"",686,246,304,0.443148688046647,TRUE,"","NULL","",4.16999999999999
1445,8318396,1,0.5,FALSE,NA,1,0.88,20,109,20,"{size <= 20} & {nodes <= 5}",686,246,279,0.406705539358601,TRUE,"","NULL","",6.596
1446,8318397,1,0.5,FALSE,NA,1,0.94,28,130,28,"{grade3} & {er <= 30}",686,246,337,0.491253644314869,TRUE,"","NULL","",6.12100000000001
1447,8318398,1,0.5,FALSE,NA,1,0.76,6,39,6,"{age <= 46} & !{nodes <= 1}",686,246,294,0.428571428571429,TRUE,"","NULL","",4.87899999999999
1448,8318399,1,0.5,FALSE,NA,1,0.91,11,51,11,"{grade3} & !{meno}",686,246,312,0.454810495626822,TRUE,"","NULL","",4.04399999999998
1449,8318400,1,0.5,FALSE,NA,1,0.95,26,88,26,"!{pgr <= 16} & !{size <= 35}",686,246,315,0.459183673469388,TRUE,"","NULL","",6.386
1450,8318401,1,0.5,FALSE,NA,1,0.83,8,45,8,"{grade3} & !{size <= 25}",686,246,288,0.419825072886297,TRUE,"","NULL","",4.864
1451,8318402,1,0.5,FALSE,NA,1,0.96,31,105,31,"!{size <= 35} & {pgr <= 26}",686,246,282,0.411078717201166,TRUE,"","NULL","",5.46199999999999
1452,8318403,1,0.5,FALSE,NA,1,0.75,4,25,4,"{nodes <= 3} & !{pgr <= 77}",686,246,303,0.441690962099125,TRUE,"","NULL","",4.16
1453,8318404,1,0.5,FALSE,NA,1,0.68,3,13,3,"!{er <= 30} & {er <= 70}",686,246,302,0.440233236151603,TRUE,"","NULL","",4.893
1454,8318405,1,0.5,FALSE,NA,1,0.78,6,27,6,"!{nodes <= 3} & !{pgr <= 77}",686,246,300,0.43731778425656,TRUE,"","NULL","",4.75399999999999
1455,8318406,1,0.5,FALSE,NA,1,0.53,3,22,3,"!{er <= 9} & {pgr <= 16}",686,246,302,0.440233236151603,TRUE,"","NULL","",4.488
1456,8318407,1,0.5,FALSE,NA,1,0.6,1,4,1,"!{er <= 17} & {er <= 30}",686,246,274,0.399416909620991,TRUE,"","NULL","",4.28100000000001
1457,8318408,1,0.5,FALSE,NA,1,0.85,28,111,28,"{nodes <= 5} & !{nodes <= 3}",686,246,288,0.419825072886297,TRUE,"","NULL","",6.387
1458,8318409,1,0.5,FALSE,NA,1,0.84,10,36,10,"{nodes <= 3} & !{pgr <= 114}",686,246,307,0.447521865889213,TRUE,"","NULL","",5.15000000000001
1459,8318410,1,0.5,FALSE,NA,1,0.56,1,21,1,"{size <= 20} & !{meno}",686,246,300,0.43731778425656,TRUE,"","NULL","",4.72200000000001
1460,8318411,1,0.5,FALSE,NA,1,0.86,17,53,17,"{nodes <= 3} & !{pgr <= 114}",686,246,299,0.435860058309038,TRUE,"","NULL","",4.643
1461,8318412,1,0.5,FALSE,NA,1,0.94,71,357,71,"!{size <= 35} & !{pgr <= 0}",686,246,319,0.465014577259475,TRUE,"","NULL","",9.535
1462,8318413,1,0.5,FALSE,NA,1,0.98,9,40,9,"!{nodes <= 7} & !{pgr <= 16}",686,246,289,0.421282798833819,TRUE,"","NULL","",4.88200000000001
1463,8318414,1,0.5,FALSE,NA,1,0.86,9,60,9,"!{pgr <= 26} & {pgr <= 77}",686,246,294,0.428571428571429,TRUE,"","NULL","",4.90100000000001
1464,8318415,1,0.5,FALSE,NA,1,0.5,1,8,1,"{nodes <= 7} & !{nodes <= 5}",686,246,302,0.440233236151603,TRUE,"","NULL","",3.339
1465,8318416,1,0.5,FALSE,NA,1,0.97,35,154,35,"{er <= 3} & {nodes <= 5}",686,246,290,0.422740524781341,TRUE,"","NULL","",6.94300000000001
1466,8318417,1,0.5,FALSE,NA,1,0.73,3,24,3,"{size <= 20} & !{age <= 53}",686,246,292,0.425655976676385,TRUE,"","NULL","",4.72800000000001
1467,8318418,1,0.5,FALSE,NA,1,0.83,9,20,9,"!{size <= 35} & !{age <= 46}",686,246,295,0.43002915451895,TRUE,"","NULL","",4.494
1468,8318419,1,0.5,FALSE,NA,1,0.81,30,122,30,"{meno} & !{pgr <= 114}",686,246,292,0.425655976676385,TRUE,"","NULL","",5.09
1469,8318420,1,0.5,FALSE,NA,1,0.78,6,31,6,"{er <= 44} & !{pgr <= 26}",686,246,297,0.432944606413994,TRUE,"","NULL","",5.22799999999998
1470,8318421,1,0.5,FALSE,NA,1,0.61,1,13,1,"{size <= 20} & !{pgr <= 26}",686,246,301,0.438775510204082,TRUE,"","NULL","",4.42699999999999
1471,8318422,1,0.5,FALSE,NA,1,0.71,2,28,2,"{size <= 29} & {er <= 3}",686,246,301,0.438775510204082,TRUE,"","NULL","",4.511
1472,8318423,1,0.5,FALSE,NA,1,0.85,28,145,28,"{er <= 44} & {nodes <= 5}",686,246,288,0.419825072886297,TRUE,"","NULL","",6.14599999999999
1473,8318424,1,0.5,FALSE,NA,1,0.91,31,101,31,"!{er <= 9} & !{age <= 61}",686,246,311,0.4533527696793,TRUE,"","NULL","",6.18100000000001
1474,8318425,1,0.5,FALSE,NA,1,0.85,8,76,8,"!{er <= 70} & {age <= 61}",686,246,305,0.444606413994169,TRUE,"","NULL","",5.58699999999999
1475,8318426,1,0.5,FALSE,NA,1,0.84,19,44,19,"{size <= 20}",686,246,306,0.446064139941691,TRUE,"","NULL","",4.52900000000002
1476,8318427,1,0.5,FALSE,NA,1,0.91,13,64,13,"!{pgr <= 77} & {pgr <= 114}",686,246,303,0.441690962099125,TRUE,"","NULL","",4.542
1477,8318428,1,0.5,FALSE,NA,1,0.95,41,121,41,"{size <= 20} & {er <= 174}",686,246,308,0.448979591836735,TRUE,"","NULL","",6.33600000000001
1478,8318429,1,0.5,FALSE,NA,1,0.87,20,81,20,"{size <= 20} & !{pgr <= 16}",686,246,315,0.459183673469388,TRUE,"","NULL","",5.72499999999999
1479,8318430,1,0.5,FALSE,NA,1,1,97,276,97,"{pgr <= 45} & !{er <= 44}",686,246,301,0.438775510204082,TRUE,"","NULL","",7.768
1480,8318431,1,0.5,FALSE,NA,1,0.97,90,383,90,"!{pgr <= 8} & {size <= 20}",686,246,289,0.421282798833819,TRUE,"","NULL","",6.11600000000001
1481,8318432,1,0.5,FALSE,NA,1,0.85,21,148,21,"!{pgr <= 77} & {pgr <= 184}",686,246,302,0.440233236151603,TRUE,"","NULL","",7.28
1482,8318433,1,0.5,FALSE,NA,1,0.96,7,36,7,"!{nodes <= 3} & !{pgr <= 77}",686,246,287,0.418367346938776,TRUE,"","NULL","",4.80699999999999
1483,8318434,1,0.5,FALSE,NA,1,0.53,1,20,1,"!{pgr <= 184} & {er <= 294}",686,246,301,0.438775510204082,TRUE,"","NULL","",4.874
1484,8318435,1,0.5,FALSE,NA,1,0.77,17,70,17,"{size <= 35} & !{er <= 174}",686,246,329,0.479591836734694,TRUE,"","NULL","",4.381
1485,8318436,1,0.5,FALSE,NA,1,0.92,4,23,4,"{age <= 61} & {pgr <= 0}",686,246,293,0.427113702623907,TRUE,"","NULL","",4.74700000000001
1486,8318437,1,0.5,FALSE,NA,1,0.97,38,202,38,"!{pgr <= 8} & {pgr <= 16}",686,246,311,0.4533527696793,TRUE,"","NULL","",7.49699999999999
1487,8318438,1,0.5,FALSE,NA,1,0.98,63,228,63,"!{er <= 174} & !{pgr <= 45}",686,246,279,0.406705539358601,TRUE,"","NULL","",6.68000000000001
1488,8318439,1,0.5,FALSE,NA,1,0.77,6,46,6,"{er <= 3} & !{nodes <= 1}",686,246,288,0.419825072886297,TRUE,"","NULL","",3.596
1489,8318440,1,0.5,FALSE,NA,1,0.92,34,197,34,"{er <= 17} & !{pgr <= 8}",686,246,291,0.424198250728863,TRUE,"","NULL","",7.672
1490,8318441,1,0.5,FALSE,NA,1,0.79,3,41,3,"{age <= 46} & !{size <= 20}",686,246,298,0.434402332361516,TRUE,"","NULL","",4.94900000000001
1491,8318442,1,0.5,FALSE,NA,1,0.8,14,84,14,"{size <= 29} & !{nodes <= 3}",686,246,295,0.43002915451895,TRUE,"","NULL","",5.25099999999998
